,hsa-mir-23a,hsa-mir-27a,hsa-mir-24-2,AR,ARNTL,BCL6,BRD1,BRD4,BRD7,CDK8,CEBPA,CEBPB,CREB1,CTCF,CTCFL,E2F1,E2F6,EGR1,ELF1,EP300,EPAS1,ERG,ESR1,ESRRA,ETS1,EZH2,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXO1,GABPA,GATA1,GATA2,GATA3,GTF2B,GTF2I,HAND2,HEY1,HIF1A,JMJD1C,JUN,JUND,KAT7,KDM1A,KDM5B,KLF1,KLF3,KLF5,KMT2A,LARP7,LMO2,LMO3,LYL1,MAF,MAFK,MAX,MAZ,MED1,MED12,MEF2A,MEN1,MYC,MYCN,NCOR1,NFATC3,NFE2,NFE2L2,NFIC,NFKB1,NFKB2,NOTCH1,NR2F2,NR4A1,PAX5,PBX3,PGR,PHF8,RARA,RELA,RUNX1,RUNX1T1,RUNX2,RUNX3,SIN3A,SMAD1,SON,SP1,SPI1,STAT1,STAT3,STAT5B,TAF1,TAL1,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP2C,TFAP4,TGFB1,USF1,YY1,ZIC1
RUNX1,0.408204827875398,0.449893764303674,0.312194948153109,-0.0503269949168145,0.0944525833594541,0.16914346194256,0.139752309116517,0.139797212446497,-0.11872203476117,0.0765611582528255,0.0801586516531397,0.310763512282869,0.297192779786612,0.0935642923883653,-0.0329984996192056,0.188145126224177,-0.0164314807759621,0.0968112395148269,0.457370158239011,0.180714704665525,0.0120729970715586,0.115749378636064,0.22626547061305,-0.184757030748792,0.239010332810234,0.347798226448721,0.197975109617451,0.113187383867,0.348439707959218,0.434511716891501,0.452645076322179,0.083540168982672,0.0507784873985372,0.108267424964641,-0.0842416799083821,0.417085769119993,0.0861527102694209,0.0656823833149445,0.14032474515262,-0.0917301951209241,0.13157218074605,0.059797070454658,0.0666810145540752,-0.154812155773049,-0.178944230944366,0.188862393050791,0.401966849655211,0.0707253873216024,0.203118062747269,0.425838941776798,0.00214018994326273,-0.0756702835980848,-0.153967940431162,-0.0804798270264954,0.0319764268356604,0.0256582168875327,0.160218236978317,0.0510655146109693,0.0547122951336625,0.251815065625123,0.0872709256004221,0.0751575855807808,-0.0193040896602761,0.24173520427699,-0.0808462303124627,0.0891641768436902,0.321708346375442,0.210727176534929,0.161289388404924,-0.0462864944713296,0.471841281838768,0.288078692111679,0.118749042456984,0.139798107222199,-0.077299181541026,0.219039555504519,-0.0336152936780404,0.200241484507101,0.0638221875275145,0.165040594702444,0.146202744612523,1,0.00856493593532054,0.641701365866984,0.488727676597436,0.195129472655507,0.18756361152201,0.19304626065638,0.431432319131173,0.295719826546881,0.364001903350923,0.431905979006543,-0.231225863667927,0.195930963376536,-0.10519607179303,-0.0291894105332735,-0.0712632551063515,0.226236037922384,0.0732792019841815,0.337920508727888,0.360531785242858,0.421941015205126,0.116538020503825,0.362834292349972,0.0348163937861467,0.0944706045784302,-0.0581998474460851
RUNX1T1,-0.162029602258781,-0.254048401826908,-0.239685633656931,0.22074674276696,0.123255112662296,0.098810081213955,0.0150170280989749,-0.123907420785318,-0.0409180728485482,-0.141817441282873,-0.158898849231874,-0.20970328312732,0.291043094654568,0.0436081707166053,0.00470201245933414,-0.285260811236658,-0.0704759678017008,0.204679534231341,0.0125072456132435,0.161057544761297,0.286861594250955,0.4552576248231,0.10960044573908,-0.406833672760208,0.352558796609829,-0.272175136922472,0.524332117721813,0.154924403206097,-0.222934109826774,-0.0815289762121831,-0.120097626503142,0.224927071576667,0.323899914031374,0.184155820002869,0.221337210779633,0.0895897281407568,-0.18121537894114,0.132956132784627,0.28617096691718,0.306173464774543,0.0183675973265494,0.365084680422923,0.101120767868538,-0.008737887701372,0.247737976321491,-0.208146488175667,-0.0379054526086786,-0.0308868994783708,-0.0249173661943468,-0.294624963149549,0.412047164139975,0.11382494573738,0.373429199956502,0.363110404710124,0.307622317569587,0.251271644765602,-0.10456500812074,0.0131117624544019,-0.149930784230479,0.130413830694644,0.0992765727516769,0.364171581378199,-0.34383417723962,-0.169482676142205,0.189925365959419,0.203470852654831,0.0841127758780412,-0.0104519718340599,-0.112044639560687,0.25364602678108,-0.113196846848422,-0.27536902746715,0.122427236535091,0.226129163621887,0.196177743578571,0.0935124232529185,0.289500972276337,0.351362888418742,-0.0315181522844263,0.149326010683659,-0.222990479921012,0.00856493593532054,1,0.174650906718171,-0.06070870489427,0.151495078913305,0.20539822776656,0.276959320247412,-0.071189966387171,0.167733236905175,-0.137553487274053,0.0088249001263895,0.336317315588953,0.235816801752962,0.574900976255697,-0.0562768550707386,0.362568663039827,-0.151091667162218,0.687526396398929,-0.211805131120926,-0.136877855622444,-0.0995313477693415,-0.270811043527942,0.11459909834798,-0.158736887924376,-0.0516706238533291,0.129418691032113
RUNX2,0.299394532367375,0.353523398747371,0.251890458595939,-0.0428551435195232,0.186897014705475,0.170809680977766,0.093984780994332,0.0350430852653363,-0.0083893670910027,0.0272818623206545,-0.120636618524193,0.141968743994046,0.361448248445243,0.0800796617417758,-0.0070797582118255,0.036778057126239,-0.00507604388815025,0.178792287581049,0.352082760973461,0.173695006339229,0.0277183295805703,0.172125006890266,0.161140903700748,-0.30933715888194,0.278684836352047,0.178256155598958,0.280854804260212,0.177146027633592,0.287077397295421,0.34902793995922,0.194495261823963,0.114593059029559,0.0978046541292204,0.174118598987487,0.0444191694149283,0.337382399524356,0.0224292286549322,0.114718363780218,0.118041154530064,0.014458278145414,0.269765954937675,0.15783068643302,0.119080190094097,-0.179648878404589,-0.0747352572832099,0.162835309308429,0.332225170868878,0.0559316284275918,0.14948957466885,0.310101828942798,0.152862107133424,0.00995494585364294,-0.00491449945520933,0.062289088214212,0.097062865115863,0.187241111347661,0.0888123669646243,0.126539523911464,-0.0151292902865393,0.19418173047719,0.0702355676549228,0.175962003619828,-0.0780136312140819,0.106382438177783,-0.00472218425256928,0.111863362834839,0.202871859213205,0.207836700042463,0.124563055272713,-0.0475152226552187,0.33779245547276,0.119579994965956,0.108287417891876,0.080042363882341,-0.0202079404143426,0.21244009775677,0.106720929185916,0.195197036276382,-0.0272841091747419,0.0100638498898336,0.035819605275875,0.641701365866984,0.174650906718171,1,0.391991020481561,0.178368394888792,0.21967562646521,0.20182135313281,0.277498557576214,0.304981724920935,0.302590327026098,0.272839862645333,-0.130935409783859,0.203859531438719,0.0310556183459429,0.0102133574573335,0.0782408481252365,0.162525511081121,0.27640373069823,0.183576752287902,0.253469257759385,0.361212193450494,0.0152465196481165,0.404913356085455,-0.0594386686809215,0.0674869818202407,-0.0484784143750355
RUNX3,0.378277117848655,0.394903665682725,0.312683129240952,-0.204297890375434,-0.011873796129193,0.0968238915900559,0.107772693691614,0.263001600862085,-0.114142534417624,0.0515675060139743,0.106180537594598,0.323702554870935,0.104309742634725,0.0155151115007444,0.166607224993929,0.253110823399408,0.00780610857648662,0.0503795429393875,0.212804442402257,0.0790454065462149,-0.00883485939778544,0.0635027946296134,0.0606898860705983,0.0198765181445393,0.298400238816731,0.364238946418286,0.293006482455103,0.0388453091331636,0.379291768032606,0.302332582035145,0.124988461440883,0.0941550283661131,-0.106919720273039,0.0608451049788298,-0.143483476622761,0.0932324950881727,0.0628242085436053,-0.0464543769511262,0.0630066746575751,-0.0689644194136027,0.121322167114836,-0.10878124644188,0.0281041363608868,-0.0756672635603096,-0.184472391281327,0.120717930999497,0.139184986138129,0.173634836150899,0.0164378264139945,0.319050456844952,-0.0815897222503318,-0.167557194695579,-0.0194547169194259,-0.22815246208848,0.273329050316041,0.158807355379246,0.096287150113941,0.169422460572521,0.0902664313241817,0.0802206662436222,0.0628892010993107,0.051341806964382,0.0511361715388615,0.329048277429787,0.00290240480870222,-0.0185359333723161,0.313789487103813,0.222571748802988,0.156566381082447,-0.123125094118211,0.38589123053649,0.453545377712188,0.257019820226007,0.0291963109487372,-0.0648570443671341,0.385589508718047,-0.177138183219999,-0.019398736590741,-0.0432595932376984,0.0018732816327582,0.214876220761676,0.488727676597436,-0.06070870489427,0.391991020481561,1,0.0913969626198982,0.0514322320686985,0.0157366842805592,0.264533763065685,0.527027924977416,0.471379344035677,0.307287831447241,-0.198823928811763,-0.00867110148700091,-0.142239149793304,0.0936472678319146,-0.151042552330889,0.23446192660448,0.0407558291605345,0.442112472365953,0.251580513930263,0.24895589800945,0.180132275523453,0.408179643198116,0.105163088538465,0.0361157491307157,0.0508668124809772
SIN3A,0.0756518955217204,-0.0404091894275267,-0.0500349120039136,0.113963863872115,0.139477289317004,0.104540047474892,0.312286738288154,0.241585985351822,0.0601692361135889,-0.143894720243818,-0.176305456536239,-0.214966068315317,0.460611367992328,0.442736212755183,0.135423136685356,-0.00528101681088755,0.181676788749839,0.0482267070723163,0.291222879410026,0.545424985836873,-0.0869675486711447,0.0772749359189973,0.279614440530734,-0.446997982279456,0.130147543980179,0.0760667923842855,0.073350566675957,-0.0123145120588953,-0.13487320591217,0.0461283738875661,0.081512638468905,0.165861484109687,0.313899855516311,0.069962936588337,-0.0218701136477108,0.239491723586642,-0.0845290436690627,0.479065763594978,0.109773450617814,-0.00442167103119128,0.11030439713062,0.306206447334753,-0.0835863718893647,-0.199751342428992,0.497141542175105,0.150448903044646,0.36472986209116,0.0229252345479262,0.0733480669552286,0.0683651987394906,0.410494273580197,0.163119883906225,-0.0885878293137963,0.109949627795071,-0.194094293508651,-0.0376381479252186,-0.104675111967971,0.0673572882167798,0.211880663118607,0.427443096798982,0.335773313614506,0.361276894807678,0.0268766464028418,-0.00410385332901916,0.132440002569878,0.327956860640804,0.376349814980806,0.0536487216609147,0.19174858470588,0.135713683072213,0.195217401368894,-0.0817813860604592,0.0753067749299728,0.102631527007048,0.0438871123760168,0.0467933794926495,0.156909061554516,0.238937023876658,0.344855972610908,0.0435480228773595,-0.0139356423784526,0.195129472655507,0.151495078913305,0.178368394888792,0.0913969626198982,1,0.350652303035962,0.507678847536986,0.403578052710427,-0.10650763779632,0.105554249989323,0.189745734827505,0.0446282886946143,0.522542501929973,-0.0554520149577486,0.125280479204809,0.322305623629283,0.0973453793790253,0.186346552338151,0.0387085859981783,0.226206564083147,0.306417492505434,0.0852087592986835,-0.0221553276358091,-0.221976898255781,0.276906698600664,0.0459919447565354
SMAD1,-0.0203009432385412,0.00306069363327274,-0.015955196647038,0.0989377332838726,0.218031157400192,0.246759240133658,0.172590082790409,0.0375610194705637,0.0770314694304398,0.11767493064659,-0.0491782422141899,-0.192858489196432,0.453337889650371,0.337286939601856,0.0275973068586781,-0.157312426025304,0.0365142527966029,0.149751619321477,0.417040023849234,0.477244577147909,0.164572590809206,0.159242059733361,0.141054347024716,-0.231041731297039,0.136277773664079,0.0336896264206648,0.134224168844348,0.118129930459464,-0.0245675400181443,0.19569775317092,0.0794304621849172,0.250610259389916,0.247061812345292,0.0978486078762955,0.00323806191786516,-0.00437323454699065,-0.175781085911865,0.582433099854745,0.0204478893785915,0.196077574444073,0.366423405627938,0.447527757363343,0.11852248142078,-0.357123084691457,0.232365928707021,0.00983605906831977,0.312179077460431,0.0447518196872999,0.338907018574983,0.0735106907466151,0.297666832753436,0.0890972348793785,-0.0325834466291094,0.0941886325695816,-0.239142054729218,0.0604656765246154,0.0388783864429635,-0.101879586698569,0.188396641901583,0.376227016158341,0.278244074550424,0.447309812394399,-0.188215605906511,0.185083763133742,0.146844082261919,0.281235896828458,0.348073226104087,-0.0237319016125447,0.363225604034621,0.0678663664976555,0.311652174963348,-0.334065522632767,0.326066778150722,0.0406339688404192,0.00465681332804793,0.0630192182705217,-0.0381285172242824,0.215475705142019,0.222687281798619,-0.0718851834193161,0.0131499757426587,0.18756361152201,0.20539822776656,0.21967562646521,0.0514322320686985,0.350652303035962,1,0.356518890948148,0.234570095659756,-0.0254071653831454,0.128922970443236,0.335507636996406,0.0097822022157318,0.441382624540179,0.150180360172604,0.0731234555340483,0.505616519610243,0.0100890542934124,0.359864055723437,-0.12941400710756,0.197517390324294,0.108300213377893,-0.0756533035589238,0.0121598418268917,-0.326856683113292,0.0841281125055363,0.135145152817731
SON,-0.00498595772104844,-0.047818062134112,-0.0633750854306428,0.101593712140529,0.176881060365843,0.121822125756213,0.220344580790206,0.0317393070098384,0.0511552486465192,-0.0644800831319969,-0.138856678450543,-0.291109537159325,0.61458665693727,0.397325584209871,0.0276491020572352,-0.215474586075286,0.053434136675229,0.12940268603672,0.391110334057676,0.63119406312912,0.159167087505497,0.214549265769329,0.122052183710817,-0.44928591774652,0.300541297351613,-0.0668323615155963,0.193876860696461,0.100930572858461,-0.117462912931872,0.106143751085583,0.0608720925880528,0.206713882399749,0.59305167561855,0.137179481038186,0.0279664095482659,0.192072369432814,-0.146082786673316,0.62732823507352,0.0259885866511383,0.0235416206552718,0.253065658488638,0.591254994372056,-0.0472055024733462,-0.299475375121644,0.428815770076171,-0.0329926378938029,0.348051337224321,-0.0755990145920073,0.238069045776118,0.0188677761459016,0.63985079651121,0.205699707701622,-0.0321860140510758,0.158348372992793,-0.211467085941836,0.0763431234671203,-0.0221639395402215,-0.150657517553272,-0.0269943833846404,0.554766234655945,0.333170457574301,0.477324829376757,-0.29265519265867,-0.019493545701371,0.0697979287162057,0.549234644220305,0.425423699788764,-0.0729404450395478,0.170708578194098,0.119073921831746,0.215304157631028,-0.222581899075968,0.166090992994508,0.0726630039037879,0.125927547240323,0.164911345603717,0.200059596784631,0.195694745842789,0.255789872672409,-0.0671652069277438,-0.217011689361787,0.19304626065638,0.276959320247412,0.20182135313281,0.0157366842805592,0.507678847536986,0.356518890948148,1,0.4150989123057,-0.137349284701025,0.165233340604124,0.255742847289178,0.152292663386032,0.615576488259275,0.190174068032096,-0.0157870985963736,0.399362344447153,-0.121035334626444,0.336784046708929,-0.148017902989533,0.144082304365906,0.151103819999921,-0.202948478950126,-0.048267048385975,-0.363014829769506,0.155338504424085,-0.0201957720630452
SP1,0.296077302568345,0.242002419175493,0.135215464763632,0.110786026749458,0.00455792241780436,0.101970982455672,0.199276862185805,0.186789377463268,-0.0837171372830662,0.0325225015980938,-0.0330197955466801,0.00926529420116533,0.405880496759866,0.354822204252815,0.0623366512506698,-0.0475257702812298,-0.0429554632603137,0.0546504874675169,0.506991262925096,0.504449512656523,0.0138914043661681,0.0421774162066741,0.23552245944664,-0.142418743323603,0.175199332823002,0.170154959573129,0.0441785577369608,0.0558338546605891,0.0886854526778985,0.40678567656785,0.227199759815848,0.147194259119693,0.22682126190609,0.0899624155979095,-0.0687570784208378,0.256626315434119,-0.0827204787557632,0.369801280114436,-0.0453317070729932,-0.27747359927205,0.125510739740015,0.334716204990787,-0.00160598021086996,-0.189779655526279,0.126489742561931,0.0191250834825805,0.351073317193083,-0.0827511819426923,0.339869058108942,0.363580605739989,0.311425233454291,0.0369809481441023,-0.174261053100897,-0.182826033692957,-0.233730301369813,0.0202164379477025,0.0977720250422959,-0.0513539383986975,0.0574541234553521,0.379952570577797,0.347812010605791,0.312330288919968,-0.111935040809323,0.1666904348191,-0.0760832135062729,0.44656727850679,0.462577400549543,0.0387242461138277,0.268447270033116,0.0521266993410027,0.413930095064998,0.192740038098338,0.0890668171266651,0.360081013308945,-0.0216650684798436,0.0356162396094064,-0.101832016611583,0.178379084922013,0.262691280433421,0.0332706795972716,0.015506778152186,0.431432319131173,-0.071189966387171,0.277498557576214,0.264533763065685,0.403578052710427,0.234570095659756,0.4150989123057,1,-0.0328670379198722,0.248356559878564,0.31427456284945,-0.0284019983158049,0.41875036587277,-0.152912585906898,-0.0317699740164793,0.0972033367010783,0.0111240522336858,-0.0655223510221318,0.253127411963224,0.25936626050877,0.236886623952872,0.0977290616454843,0.0238648703488763,-0.268763112023143,0.1891491392589,-0.148854993710355
SPI1,0.129008144457627,0.119096212080641,0.0100006952004864,-0.0371488059148779,0.120788245498143,0.196610900291705,-0.129257120996552,0.0705103932114361,-0.130558991780959,-0.162148364432181,0.136158899958304,0.292468149131371,-0.0832665317560992,-0.172567033299387,0.0341309135014542,0.108929835329791,-0.115418069580142,0.0079552666331077,-0.00593982266139607,-0.140714898972152,0.0784224213102126,0.0880362021076028,0.0760897303970181,-0.0211467966917632,0.331025779807418,0.0973343769399739,0.572540390502302,-0.00250167314450866,0.15456709613311,0.0811495102254747,-0.117106365578979,0.0585559979832791,-0.142621513227822,0.117088053853777,-0.152005823214196,0.0379697375487803,0.0580877767486603,-0.180934672352568,-0.00215518796448979,0.0193391854596925,0.0789864875538957,-0.137173646707821,0.0149710280722171,0.0701107622913869,-0.150329529392852,-0.133258286697522,-0.159743766591754,0.202411267453117,-0.229819342184697,-0.0966593192439512,-0.0841093487090502,-0.13676476816959,0.328348931894006,-0.00350225185583594,0.699774262373181,0.311446931511768,0.0252970040528732,0.244146569292793,-0.048280945725725,-0.105735055742373,-0.0728812854590959,0.0315557092070286,0.00150819180126107,0.0798096173393593,0.0249460355072725,-0.111224710998551,0.0576714285504616,0.277113862722289,-0.0593206174922763,0.0646938282950449,0.19589793047478,0.378783265555367,0.117581314887432,0.00507979826239483,-0.127323071981148,0.254754157655306,-0.00407067148189301,0.0171841133828269,-0.229114132061497,0.178002475645484,0.171696581467468,0.295719826546881,0.167733236905175,0.304981724920935,0.527027924977416,-0.10650763779632,-0.0254071653831454,-0.137349284701025,-0.0328670379198722,1,0.380416494915952,0.191411263004501,-0.00744808648016442,-0.207384702539515,0.132588347501447,-0.0366565745041383,-0.0769867642401243,0.091759301521492,0.183336336782782,0.207993277053586,-0.0529752416580055,-0.0256601282753066,-0.0263158063020517,0.528164392487177,0.270415745996201,-0.175193276930927,0.0833624827899803
STAT1,0.245189372967881,0.318490409831513,0.242344302733928,-0.127566299056991,0.161440287489689,0.0358623691338459,-0.0805547848662624,0.0165091420164518,-0.0355899989819692,0.0263053803063697,0.115074775725371,0.222451661098138,0.260013954820055,0.054316648901841,0.0564409090990133,0.146574563769634,0.0558778197208814,0.0060763974662951,0.317301502228155,0.130761155622441,0.0292409062761328,-0.0223905283284351,0.0918351533328774,-0.0973250045524384,0.251112812909473,0.24144292680354,0.218399253654617,-0.0191428648301046,0.235311144982958,0.226002208519714,0.163562286925959,0.053703056922218,0.0658696162056472,0.00568363227711635,-0.185861455746095,0.17247146111004,0.1302606693471,0.149436776140576,-0.0108584154856565,-0.185507542613445,0.254936656013835,0.0707443265014569,-0.0490727789320356,-0.248742699119947,-0.0517488055085858,0.0213370809703848,0.165055050578717,0.0760034395085783,0.124601922390085,0.217813874492654,-0.00967700033185275,-0.00436924491928857,-0.0995089214683817,-0.151084861231424,0.0321624931674464,0.12660845453043,0.00370937999845288,0.105344740374213,-0.0197849062008142,0.221989361423626,-0.0449705336572657,0.121704568290398,-0.0878212230764045,0.177701581866068,-0.0868237143878034,0.0733193920834168,0.267935577538418,0.115717888095085,0.23413519395714,-0.152177417157388,0.370588464426375,0.268658117206877,0.0147152900985249,-0.0027750545696769,-0.176344746191357,0.299251214340609,0.0155507940963395,-0.025731543278821,-0.0152424098535388,-0.0713390061734734,0.0541105045312941,0.364001903350923,-0.137553487274053,0.302590327026098,0.471379344035677,0.105554249989323,0.128922970443236,0.165233340604124,0.248356559878564,0.380416494915952,1,0.387361668742697,-0.174310822935,0.0849596303005007,-0.171010664405557,0.0185919855745455,-0.102861557974245,-0.0144408893252623,-0.0276265987535349,0.24324034107942,0.172514305457919,0.167232942728116,-0.0411498818795895,0.286281852550777,0.0309282532580728,0.0189358863648569,-0.0387598574945503
STAT3,0.213658989730443,0.237290754753169,0.196016780478415,0.107929550085709,0.174688555731327,0.262062483243551,0.0476989883606155,0.0192417792780609,-0.189663407402634,-0.0840475854797489,0.0597502878275579,0.204838112398169,0.269200318459501,0.0259575616364171,-0.0398536908652028,-0.189593757001448,-0.11048712691817,0.212371826850153,0.398749771068163,0.298177661085192,0.297108739419855,0.211750424429674,0.247471602222068,-0.138451445173075,0.230462327472267,-0.0671164852568706,0.19608360234057,0.209786014010599,0.180142876733318,0.407636206532522,0.283876599215958,0.211108368400351,0.0572441262186921,0.0863709629821604,-0.0264211821305819,0.158813498370379,-0.040569113047211,0.266374911493234,0.032763749397071,-0.146695740159668,0.275349218039205,0.229260464729499,0.162385515090163,-0.173732680773977,0.0192225702599881,-0.0953656371125838,0.244738915554211,-0.0471847332524541,0.286110980288318,0.217580688118852,0.111108986052194,-0.102434610268359,-0.104042655663816,-0.032783751440737,-0.0594296575538716,0.143939243247218,0.168516346865755,-0.0167545440275465,-0.03090951649063,0.341625963110558,0.109541982330933,0.265393214371701,-0.189608141794163,0.219813100197633,-0.19459923358898,0.251187238723838,0.32871611378942,0.119299798821662,0.305349377525495,0.159206053829209,0.484638052676182,0.174910788677266,0.0909641557526575,0.125499600221628,0.0647356427378834,0.167686723649144,0.01012788860184,0.198165851849853,0.0985330119392997,0.154949726646293,0.163558160622628,0.431905979006543,0.0088249001263895,0.272839862645333,0.307287831447241,0.189745734827505,0.335507636996406,0.255742847289178,0.31427456284945,0.191411263004501,0.387361668742697,1,0.0894653977302709,0.181713332665989,0.0328517356284888,-0.11099651621247,0.00689044131441963,-0.163122983893907,0.0843087479251744,0.137433854744728,0.216499195675249,0.198286721488881,-0.194142414657001,0.191150627791013,-0.177445479955626,-0.0579912914999579,-0.0350376531335222
STAT5B,-0.208946361396741,-0.318162751798777,-0.307468472402654,0.220538153841195,0.172949377205814,0.0625781457915738,0.0473921678732472,-0.272898413062086,-0.0586737691288301,-0.183404240223394,-0.0585210905699455,-0.318269518423166,0.0803834407971548,0.0406305770091221,-0.178975964306027,-0.435114082255442,-0.13822011640729,0.169722327956905,0.0634045921412571,0.10244801903542,0.327928811772762,0.279478694972185,-0.0101980882926401,-0.128995728117442,0.35556878330545,-0.464190802687136,0.376441842028778,0.0825408357863034,-0.277506992580643,-0.124048490972962,-0.266691982581922,0.210603269933619,0.206496911731175,0.129158740914202,0.129351789726764,0.0157424148282796,-0.168868828823841,0.0926889386475319,-0.0558626584665136,0.135976806236614,-0.0640039772962909,0.302495742442386,0.0771306087498066,-0.0415777591521728,0.28804274444275,-0.376857698856941,-0.262338135357526,-0.190455861202963,-0.118137123100436,-0.379632549159028,0.327601398315533,0.0772002679027616,0.317398944314241,0.155589457983197,0.194416959493233,0.255356946017942,0.0713653338042132,0.0487588227827798,-0.279001503475331,0.133709900538609,0.103519720071078,0.327771518849002,-0.310311328835375,-0.141223442474818,-0.10239190181684,0.232529325741128,0.0298683922693653,-0.161503671441253,-0.0502307510574698,0.176171485388811,0.00598640074150748,-0.208626284672684,0.0266357021070983,0.143835744126705,0.207302527319958,-0.0484361362554803,0.23289255934494,0.130886576936076,-0.0159316274543009,0.167111772568252,-0.217181594630722,-0.231225863667927,0.336317315588953,-0.130935409783859,-0.198823928811763,0.0446282886946143,0.0097822022157318,0.152292663386032,-0.0284019983158049,-0.00744808648016442,-0.174310822935,0.0894653977302709,1,0.2331362865675,0.47603127811588,-0.124853884692867,0.220124967469974,-0.317462300546406,0.246240265636917,-0.337568349026294,-0.354016950756111,-0.332883662030851,-0.339701613874199,-0.0444576766576808,-0.169090959908144,-0.145664707030699,-0.0778928620280025
TAF1,0.0389685407653614,0.00307768605885413,-0.039711739112747,0.0505606265200633,0.201223500632544,0.0616913288618915,0.348251568880198,0.0433486406024951,0.0997611944167755,0.0727216657987102,-0.124044063006318,-0.322307630531824,0.561288737320238,0.435018337995298,0.0129862342430022,-0.0964828002853088,0.1470729821899,0.0679757907784676,0.435402321082912,0.626399994733111,0.0644069300075011,0.123949773453676,0.114966706089999,-0.382681337114738,0.195930777607059,0.0479468294852192,0.102476149051439,0.0575274343968653,-0.144448948429145,0.0657772920597459,0.108531461890074,0.173144681021629,0.428461946826977,0.147970538170745,0.0151563218582704,0.116371134237676,-0.21974259683503,0.609641606385039,0.0577781199974693,0.0651922756258851,0.201386590177652,0.56406127712089,-0.00905127471336725,-0.377719301737726,0.4445313904379,0.046918854461576,0.337909718687854,-0.0573238329020834,0.249446674339124,0.0785151385306213,0.569837606373447,0.18750764688318,-0.108812206247144,0.177703910865528,-0.300962702654402,-0.0624180618670706,0.049485560410703,-0.0921979740368143,0.0519851455700755,0.519730051432511,0.530493684156712,0.411164314547066,-0.238229725721617,0.0025226128858652,0.108743929056046,0.437800233668961,0.383196807704208,-0.0645303919516522,0.187019049441629,-0.0112876209518504,0.194762176374955,-0.269037886652359,0.211016734506603,0.0641076663288607,0.0943170826875496,0.0956137696787276,0.131588683428582,0.236279639381349,0.443841520964158,-0.0770168673756446,-0.265443487208363,0.195930963376536,0.235816801752962,0.203859531438719,-0.00867110148700091,0.522542501929973,0.441382624540179,0.615576488259275,0.41875036587277,-0.207384702539515,0.0849596303005007,0.181713332665989,0.2331362865675,1,0.134201226493083,0.0652130144865959,0.422597548702699,0.0235982421546249,0.254206772127747,-0.125938766344627,0.0852517375819416,0.161448601772099,-0.00195355555557939,-0.15745247772811,-0.347776596418352,0.192642287508988,-0.0166981404961429
TAL1,-0.235538666733976,-0.235179914916164,-0.214866335872932,0.222627659312484,0.242705408090578,0.215997690230074,-0.0769042580293577,-0.311220049815238,-0.0460090859389636,-0.234603212062109,-0.0521901695966042,-0.213565275200077,0.165244003920499,-0.0896368290181828,-0.0712097842135866,-0.442852174131484,-0.143434252015236,0.279924224627611,0.00436123070798592,0.0604475684126941,0.554074031666042,0.537033193337937,0.00469366847794169,-0.217622020237869,0.439955938992936,-0.435120452804777,0.605933147539299,0.242082485698354,-0.159398723058472,-0.031607066864821,-0.209441562660829,0.255097792876616,0.275178874188425,0.232629771436424,0.223603481476225,0.0433904816522322,-0.146457350717322,0.0556011366199146,0.001693232100259,0.411195812906333,0.0610765372445392,0.356379222383379,0.173058006644577,-0.0254938079925231,0.131522190721358,-0.38311562365821,-0.204258040684721,-0.0906618002569921,-0.0487549530754136,-0.371091364245862,0.29175268158371,0.0873611111203827,0.524136313650982,0.323164836464345,0.358609324205544,0.354556284327758,0.0231276245545859,-0.0181770479017361,-0.361649657293625,0.023101598884499,-0.0350588745240314,0.381709357458603,-0.4131021245119,-0.181718697294909,0.0680419269086548,0.139520935784738,-0.0225049159779484,-0.0269284899033727,-0.0118974204425966,0.196532309926749,-0.0684539873101802,-0.272645568124081,0.142418878318081,0.121648697208736,0.239804696028153,0.0315509416096742,0.246611953926394,0.209743742578052,-0.170742488839796,0.113852447639154,-0.260738751565644,-0.10519607179303,0.574900976255697,0.0310556183459429,-0.142239149793304,-0.0554520149577486,0.150180360172604,0.190174068032096,-0.152912585906898,0.132588347501447,-0.171010664405557,0.0328517356284888,0.47603127811588,0.134201226493083,1,-0.142731302423301,0.264631145393487,-0.334761971261396,0.594093470123905,-0.31087713017819,-0.269275231614307,-0.274280489625391,-0.464461148118872,0.152495196101857,-0.106474069641803,-0.143850637412313,0.047605906481599
