,FUS,ZBTB17,ZNF692,NRF1,MTA1,RCOR2,E2F1,MIER2,DMAP1,ZNF205,RFXANK,TRIM28,SMARCA4,ZNF48,CC2D1A,ZNF335,CTBP1,FOXK2,SUPT5H,DRAP1,ZBTB48,ZNF580,SIN3B,KDM1A,TFAP4,KLF16,GATAD2A,MTA2,GTF2F1,MLLT1,ETV4,TARDBP,DNMT3B,RFX1,ZSCAN9,KAT8,ERF,DPF2,THAP11,BRD4,ZNF121,PAF1,SSRP1,EED,ZGPAT,ZNF629,TEAD4,HDAC2,MNT,JUND,HMG20B,PKNOX1,ZFHX2,FOSL1,MTA3,TRIM22,FOXP1,ZNF217,MXI1,KDM6A,ATM,ZNF143,REST,NFIL3,CEBPA,MLX,SP1,PRDM10,ZHX2,SMAD4,CHAMP1,ZBTB33,ARNT,SP3,NCOA1,ZBTB20,IRF2,ZNF24,ZFX,HMG20A,NCOR1,EP300,ZBTB11,CREB1,ATF2,KLF6,MIER3,ATF1,RB1,NBN,THRB,ZXDB,HLF,KLF11,SMAD5,BACH1,ZFP91,KLF9,ELF1,IKZF5,NCOA4
ZNF24,-0.0863800327795287,-0.25155220976466,-0.0717754919300043,0.0032458023573243,-0.160668324192053,-0.032136020368169,-0.335536415298391,-0.281680800011876,-0.106574124184724,-0.247179408059316,-0.28090231716759,-0.319174030362823,-0.146569882865961,0.013870119962054,-0.385792096649579,-0.2371432358887,-0.223896601673274,-0.170041245249776,-0.221983548938827,-0.323909617123533,-0.177847997783399,-0.154924219559917,-0.0452079021743051,-0.110269907864725,-0.251179147904359,-0.465865770187156,-0.346159748230815,-0.251136699161995,-0.125594410348525,-0.0508644863680441,-0.291569777020929,-0.0323447874859098,-0.24682687347415,-0.247233838179984,0.228642582620315,0.0195819828412779,-0.301744961278383,0.0404892565457645,-0.291365693166863,-0.246438085167584,-0.000271874495390428,-0.0796033380821963,-0.19427216022986,-0.140163124887668,-0.385936529213793,0.163912773241501,-0.429840038819947,-0.0980708545431582,-0.134587168907516,-0.205455479697191,-0.0857560975726504,0.0232956372072179,0.235705680533728,-0.446860974598675,0.186487440901591,0.0164187698009079,0.141386261018714,0.0968115687182338,0.297903201479766,0.256578481873065,0.42649040992468,0.125713160506624,0.131485526763248,-0.155575939726398,-0.183601303705044,-0.265451907445219,0.1056721152993,0.304861519068199,0.315208130030727,0.558423981688849,0.279329433254718,0.323166921741941,0.154039183642291,0.299236952392902,0.418593088191049,0.265381134818481,-0.00580098098282091,1,0.467012131014532,0.314619477306479,0.28781990329855,0.264587485588479,0.309295596860417,0.433720659253535,0.402208261360482,-0.0694652115382625,0.419692332252517,0.0208693378041692,0.165425448733516,0.332791025326585,0.256058852559921,0.364736848075604,0.236200303297491,-0.0381211626683925,0.453101904357929,0.0582933236396646,0.326128127287628,0.275982254298805,0.119125164376164,0.51703941846561,0.269492263915084
ZFX,-0.138234068489178,-0.323356758964762,-0.128253292598735,-0.00678356865926748,-0.0590000003180679,-0.0800216107457915,-0.161995717165212,-0.260870728200445,-0.282307867876158,-0.352669269777003,-0.365776945920837,-0.222584444786821,-0.180138308479744,-0.136149785450764,-0.318449951530118,-0.0542030247799208,-0.311347367381579,-0.0739295921230166,-0.285515513006629,-0.388547997465029,-0.265891747950644,-0.161047576853036,0.0277356656696014,-0.0478480733876894,-0.110080013199695,-0.414785550679847,-0.238181623897472,-0.175606872886634,-0.343895854350094,-0.0734435935393399,-0.181533468925208,-0.110189378797331,-0.0186991672156303,-0.119696668959753,0.0620044991040092,-0.139765657552927,-0.219018811786933,0.0109695137238396,-0.373952659845867,-0.014436624287993,0.117687443854976,-0.255872598291985,-0.155050667635483,-0.00676982976014279,-0.331499184232254,0.0299769615400607,-0.198819888120178,0.031962221735062,-0.0427421632221471,-0.218163921154942,-0.137755266824363,0.170593273515501,0.147571992684384,-0.25731846270651,0.11951083318849,0.131101668343071,0.267904771135728,0.368865492791856,0.0799858584607537,0.675349827956913,0.364434771416458,0.349093593949575,0.407498146888337,-0.0373153425013621,-0.0623874420976772,-0.207900853199109,0.364181438537698,0.453621546017363,0.166876260603701,0.338261383874767,0.369186247602478,0.375523077456266,0.29025678277058,0.534955305380717,0.402350496591303,0.330952561032195,0.181575032111329,0.467012131014532,1,0.298154611368188,0.356245256596714,0.438956812680592,0.500970181560603,0.535624309040045,0.403201807452455,0.0475251337558467,0.432431940657328,0.305075002513184,0.20149962157975,0.353927279280846,0.270874320552581,0.447316922426248,0.0814959076249028,0.189581983893046,0.486155649230283,0.233094862389448,0.314526927332679,0.158045423505333,0.320731245468191,0.413611889663614,0.270772684386772
HMG20A,-0.0464468433257763,-0.371361056871879,-0.387588808672883,-0.109142947004284,-0.126629607567398,0.0844779146011915,-0.209595457792115,-0.272880109151173,-0.372307424215758,-0.391338840050983,-0.508355585326346,-0.306173438889621,-0.0949709713236113,-0.170016451959666,-0.355188121744413,-0.160354262530774,-0.33520653548622,-0.149820639395108,-0.202328994635925,-0.495779125807203,-0.453470704688791,-0.388739669439261,0.106930509437329,-0.177438588731668,-0.181491382072345,-0.362058138226688,0.0113184785376384,-0.26679574232507,-0.179025523985205,-0.086697848475182,-0.0925466142381923,-0.334485561699144,-0.0782959668701891,-0.0750142681539618,-0.0143306383457012,-0.161685627609467,0.00965143298508306,0.0922139422464271,-0.15132620577166,-0.0328711282209924,-0.167242113439177,-0.358956547785983,-0.023595762724928,-0.15691373111585,-0.138209160816503,0.0354630543066974,-0.210216306785242,-0.090890887279623,0.102399969019609,-0.41419715856563,-0.477960941232508,-0.0643197560670425,0.088524136533826,-0.233358755310289,0.0218061391617546,0.110745712283471,-0.179320298643443,0.0519359286787869,0.235326128826504,0.33915111886733,0.505909389971448,0.250401735519673,0.13962006957092,-0.0798205720538762,-0.125074480743505,-0.0674999067166507,0.182495442435942,0.40291711428748,0.195030858446813,0.188029099751733,0.417783082956792,0.278082173107896,0.234185052546566,0.430136697620601,0.407845327773142,0.220024564794853,0.11975406102662,0.314619477306479,0.298154611368188,1,0.327236843787052,0.50350334557327,0.304837744139742,0.410519026681394,0.382197422656812,0.0924540205646814,0.349167743292328,0.151700812421706,0.330812780456807,0.317366286486261,0.0169517870452766,0.28919476124884,0.189745030533108,0.239343812820346,0.420191285951031,0.237793597309643,0.437404658645698,0.187281689347421,0.356671697208814,0.343011707177178,0.270963371901925
NCOR1,-0.205923149797712,-0.34737157353495,-0.314219827407447,-0.0944205047628238,-0.133111634480675,-0.0908467827318036,-0.289895247315266,-0.193931419527641,-0.343154060548896,-0.295405839085489,-0.447900027739114,-0.248124712631362,-0.0543543169143418,-0.199688244791608,-0.224427467976929,-0.0582177118219447,-0.257777422658218,-0.118921241280092,-0.223531235609332,-0.483285006738226,-0.348770454081642,-0.136722120902834,-0.0111483236128353,-0.137420123124114,-0.123953075134536,-0.206780979658737,-0.0541600063396531,-0.219756134175317,-0.180889302916618,-0.0390021463143601,-0.0855977774758476,-0.277578835483049,-0.0600412509785928,0.0375607414721607,-0.117413180137685,-0.138335578741354,-0.214261538950423,-0.0706915732851021,-0.30623203688938,0.0502739116320616,-0.0242956680982686,-0.325536727368577,-0.162923974602268,-0.213714221032617,-0.224262935757574,0.0773631209136005,-0.058831475156496,-0.0843455134092628,0.219437882820823,-0.114981356112539,-0.221748905304827,-0.014994382987456,0.183719424249043,-0.105441606712599,-0.0611527936631222,0.12183418636668,0.265293575289737,0.227622625722737,0.103445158020304,0.325875957630895,0.372830012827925,0.166996760380145,0.309045413074831,-0.10362869371845,-0.0963798622500432,-0.0944159616805527,0.451092645609735,0.452077917486281,0.142205118390727,0.221426490037647,0.385250746001547,0.160095189482673,0.213503163902495,0.327961143895318,0.391996103368378,0.458470060546203,0.162789256547029,0.28781990329855,0.356245256596714,0.327236843787052,1,0.555728101150434,0.276003622652309,0.413082375865862,0.272087496303998,0.226052945876731,0.351371115059793,0.155079342257118,0.323011393282557,0.289029482622577,0.148393773396126,0.265066945954467,0.0885136446123068,0.163713108918477,0.316559778841209,0.229291849841454,0.282818738240888,0.177923925811101,0.398824984876644,0.280123188036656,0.276053007558711
EP300,-0.171092510923785,-0.281451685505673,-0.29652987528486,-0.0889377310423294,0.0176939883066992,0.0157490746318168,-0.183231651976687,-0.120861829995214,-0.448365352724997,-0.344009590284124,-0.49072510445631,-0.124795231382915,0.0783222120654053,-0.231354072942625,-0.21564679668358,0.124126774866063,-0.34253282091597,0.0552764441834975,-0.115914392595437,-0.500342023989711,-0.370844608356953,-0.253942074549779,0.147653670151233,-0.021664713180769,-0.0376274698377867,-0.214266326930201,0.121176970561472,-0.119967263458326,-0.260052219856422,-0.00236931912684016,0.0307510241827479,-0.28916768176782,0.141846773327058,0.0934193324546023,-0.0852922757642682,-0.274836998412423,-0.0584113851724177,0.0630394265278568,-0.32002442271009,0.250629525850426,0.0744677956826145,-0.374904284280432,-0.0352946087911278,-0.188259009947217,-0.172478062900543,0.0352019994568385,-0.029521943458512,0.0238026479787071,0.303900396776531,-0.275751176698794,-0.27244553423878,0.0459278240512111,0.149371517350802,-0.0364776046102327,0.00138229258718066,0.101291942750546,0.13823574817695,0.41247561673314,0.0930534118248189,0.480693574645966,0.385801662256499,0.315146355874233,0.452601447622371,-0.0655235112395442,-0.07838466195089,-0.101816990593367,0.519071292901858,0.602964344227243,0.16761369517843,0.12785056158911,0.459913975026527,0.29736654701586,0.273817439055645,0.489013254596176,0.420537879186957,0.353493114258743,0.184876900395531,0.264587485588479,0.438956812680592,0.50350334557327,0.555728101150434,1,0.450296600763849,0.509242984225598,0.320269634511122,0.134242240357948,0.326650060463778,0.25964764970957,0.315651593687578,0.319526327298662,0.150342989987443,0.278021215530591,0.0388341051993558,0.291903496422652,0.333240135974277,0.344810994098165,0.353989999100335,0.0652752940237945,0.488195610857019,0.283121850354714,0.279017729406268
ZBTB11,-0.207795331436178,-0.353534773699097,-0.18468374426552,-0.126127884646129,-0.129273502018376,-0.0792238498247485,-0.0457724019247323,-0.235394007131431,-0.449430018150915,-0.524758360275688,-0.483818086874626,-0.218064714238529,-0.196835306101847,-0.322807876993935,-0.35066687241183,-0.0384398421484276,-0.496775210824745,0.0413648152599726,-0.29826219896301,-0.382723945389927,-0.356182793675379,-0.375622861405315,-0.0337616982701584,0.0506783419443399,-0.0458760318729483,-0.269925670364684,-0.145871419105244,-0.0614720525505387,-0.492089347975429,-0.258857059198825,-0.0451133445475648,0.0130833858581913,0.126978419670108,-0.254826252028008,-0.0637935155252312,-0.329674471632654,-0.228861063586921,-0.101016963373969,-0.351297090205814,-0.00371513368673702,0.235400806759427,-0.393703370505914,-0.00419281740085981,0.107304184610682,-0.285968162862502,-0.225527731745174,-0.0902316466180203,0.190109282772008,-0.0492120158759015,-0.382933453252214,-0.337004901397452,0.0450794638364443,-0.0953985313418471,0.00748723931529286,0.0212498387650229,0.19237744192706,0.194475744543594,0.430003509615902,0.00494644613146283,0.512212094594743,0.352532936147022,0.51223239143328,0.477124369086282,0.0724593506814236,-0.00994054595195655,-0.014273462783547,0.40093049453686,0.587313625361425,0.049981755257723,0.149996403823643,0.326723502668625,0.436671683926607,0.230063366364677,0.678173863906294,0.283514324124769,0.236107769609398,0.173621118640215,0.309295596860417,0.500970181560603,0.304837744139742,0.276003622652309,0.450296600763849,1,0.658613986706603,0.435226370299253,0.156915501434042,0.445679069056467,0.475132312684246,0.366881393874106,0.46667733270377,0.189604330303841,0.29722386170098,-0.00926519851322642,0.225805605978359,0.49706299432825,0.47849254484088,0.504705516848396,0.0623306908446406,0.448696990362585,0.447834186600771,0.282258591805643
CREB1,-0.126020598600262,-0.373468157563456,-0.297970243761893,0.0411306094986593,-0.16672699704984,0.00629777186413356,-0.201004465973505,-0.256711682247124,-0.418151975990928,-0.523037983484374,-0.453947530226313,-0.274594761708338,-0.144239885769238,-0.241668039675084,-0.516935654460605,-0.167019959212586,-0.480079391688202,-0.0904146638745696,-0.324120289508146,-0.473908289821198,-0.386291263333264,-0.314279036260399,-0.0280026934582318,0.064742272294547,-0.141105062621934,-0.433970813580128,-0.189541393577246,-0.126252706491216,-0.409290870248132,-0.207046853503937,-0.121437551540715,-0.0532112836069427,0.0523416936521703,-0.228665983580794,0.0214891700182486,-0.27806553427617,-0.316287175996968,0.0542776831954636,-0.261363719290164,-0.0930810546066355,0.086091623702632,-0.400440020215862,-0.0131028602301393,0.0222305263626265,-0.428986528917547,-0.0747806428372984,-0.0890750836611225,0.197342687486096,-0.0653936187341798,-0.425461065692319,-0.360008880197791,0.143878650557085,0.0639608373366075,-0.100844776235235,0.108738730076156,0.286833252937334,0.204350869697302,0.363469936046575,0.0920407954855998,0.507522591375843,0.485015339617794,0.493783173375852,0.485380863191579,0.00090806461484095,-0.152312183790521,-0.200830912167657,0.390414355096971,0.554496540476126,0.231466086361825,0.288005398008227,0.38533566747705,0.391945374171582,0.259443618652462,0.761814622718512,0.418046913220247,0.296993686115061,0.161675162196371,0.433720659253535,0.535624309040045,0.410519026681394,0.413082375865862,0.509242984225598,0.658613986706603,1,0.540885947023488,0.172846688117182,0.457106912471795,0.345735587880464,0.445835326882561,0.487938294316365,0.154650390797357,0.297206900916744,0.0474251782273346,0.209801661391822,0.521751083652851,0.456996463317821,0.500890788745915,0.116402294891536,0.491229992557983,0.478294976377423,0.284160526858554
ATF2,-0.19291487578625,-0.389119090859431,-0.199334284967163,-0.163913407625953,-0.136952531023038,-0.0719320680813733,-0.334202075291422,-0.420747625404352,-0.256497237625176,-0.34727587379096,-0.359564529917736,-0.43817547089785,-0.312529046131578,-0.120114725420951,-0.482412422834501,-0.264688241933711,-0.235488197859845,-0.24224472861524,-0.30853461102785,-0.364485852816798,-0.280877432513384,-0.184601575414423,-0.0148176998512273,-0.25481380950536,-0.288726340280936,-0.494514941673806,-0.363413163597808,-0.427141584373096,-0.320017430610749,-0.244454994201822,-0.260867621409532,-0.234170906885922,-0.0940738295404089,-0.15454521400378,0.095947903015668,-0.0298039075635062,-0.174685567608096,-0.00923375022920397,-0.267835307553446,-0.17319964580058,-0.029517976326395,-0.334014907955942,-0.30098098922084,-0.118258625919256,-0.345673077404399,-0.0506841576363033,-0.276700145018037,-0.0715759984746263,-0.174379086734492,-0.181665500060854,-0.375092882804736,0.06285930453719,0.204491994038213,-0.316863072958908,0.115514776937192,0.115234450305802,0.0492100833130122,0.158759281655448,0.289783105420165,0.267856133706887,0.519913619515729,0.270531960050364,0.220473625560523,0.000126809512479175,-0.222861702247385,-0.184506672624257,0.157909836822267,0.318734221708824,0.249217128676748,0.363181318861765,0.208754726490544,0.26902163400387,0.264778726354957,0.59915557704295,0.370878763734498,0.420490108254627,0.129054667331442,0.402208261360482,0.403201807452455,0.382197422656812,0.272087496303998,0.320269634511122,0.435226370299253,0.540885947023488,1,0.0747974996627369,0.412582090461327,0.296683874066734,0.345064756906985,0.306036998302326,0.187256458280528,0.355051737169678,0.286966325447239,0.187449210474669,0.461424765472306,0.222775356482198,0.294543741820697,0.329213914424412,0.234002197985789,0.520936954498832,0.284254869787569
KLF6,-0.298548951106224,-0.295068752595557,-0.36861072683959,-0.242191391284018,-0.381914354051781,-0.451623203055734,-0.25740599836699,-0.192564309180046,-0.315860731196732,-0.284774942199367,-0.29857721016657,-0.350560219012997,-0.355280004422252,-0.442279764396736,-0.20601938488657,-0.245994205139835,-0.292691063123854,-0.256205220407064,-0.25617057152587,-0.204438218607113,-0.241565040773271,-0.224932177392688,-0.168716960038101,-0.279981155618625,-0.312534271827197,-0.0503840318815354,-0.0844914637578265,-0.251143464277167,-0.26235011329803,-0.283901469464728,-0.100441352852725,-0.196245547491154,-0.0821598799674213,-0.125985928132942,-0.193707345176976,-0.236684683473437,-0.0467803457561904,-0.372220423959467,-0.258494364641484,-0.148327639305145,-0.176724905220865,-0.227520742089944,-0.203451161152082,-0.175747386672815,-0.0582840467483473,-0.199273722223157,0.154263369203925,-0.176003729385084,-0.016178244607655,0.0855930067102103,-0.209586858950741,-0.123313150176949,-0.251303595831222,0.307431572327583,-0.397609803707656,0.343226696918541,0.17436160590695,0.238295541757655,0.092824851287764,0.131211623229846,0.144530653601071,0.105006205901616,0.214610675452544,0.383593510975189,0.0550888925160525,0.172766701470783,0.312388617259568,0.0279762833564139,0.0512180036360352,0.0227100825571496,-0.0177342521877382,-0.0258455517588506,0.249064819574836,0.182446365363562,-0.0546536529858859,0.174883448747151,0.206206656136054,-0.0694652115382625,0.0475251337558467,0.0924540205646814,0.226052945876731,0.134242240357948,0.156915501434042,0.172846688117182,0.0747974996627369,1,0.0913870019804743,0.252243579555496,0.271887488998898,0.204126253501228,0.135692449052726,0.0872216408143955,0.0940174715902809,0.46071320640763,0.125378004313819,0.413006988706212,0.23036596109547,0.342079886820029,0.436995871887128,0.101713856543575,0.285186319971574
MIER3,-0.175590269046813,-0.421559824944687,-0.202637827778447,-0.0914710649424855,-0.206954513089604,-0.0829019711132684,-0.193030676395111,-0.277599051079338,-0.286352803680674,-0.363733805842514,-0.439782634707925,-0.268275820158333,-0.214475958469872,-0.120619732626337,-0.271923816459131,-0.151608997327707,-0.286980525360715,-0.23008643544625,-0.334814654473406,-0.429848297398499,-0.301184206706544,-0.305239318991993,-0.124453070639379,-0.0929614102683388,-0.186374402889374,-0.322523749243196,-0.206938254243992,-0.279423408514017,-0.253086903865041,-0.22315972388694,-0.113627490666544,-0.110423620810273,-0.0786245400160557,-0.178030663079572,0.0923275382634277,-0.117965365649671,-0.2143048204999,-0.127083326150367,-0.317011540747667,-0.188570347246053,0.0956449867730518,-0.338678514608857,-0.199555139537304,-0.0615221015462453,-0.271654824996578,-0.0510948762034439,-0.22926379656222,0.0519290088877461,-0.160780321031672,-0.184323701534011,-0.280691195711479,0.0674020116298162,0.0897218743567553,-0.274419657195639,0.0346084524566816,0.0100003195813245,0.195120200239663,0.281322616097108,0.131292574471656,0.393609823028565,0.330520753575238,0.28173378713225,0.294706645234087,-0.0864215680962258,-0.0425733538618307,-0.019872101462098,0.258429059217616,0.42418483278414,0.0268934891249681,0.248173184482133,0.366925521425268,0.27341523823633,0.147842498976023,0.454881947974279,0.295537684218304,0.188607058706052,0.0935517526645445,0.419692332252517,0.432431940657328,0.349167743292328,0.351371115059793,0.326650060463778,0.445679069056467,0.457106912471795,0.412582090461327,0.0913870019804743,1,0.286521413106867,0.270697858293554,0.367912755594628,0.160604520794047,0.404372433742951,0.0922208552288115,0.112892923816816,0.582486840309811,0.239898415815729,0.302851656080644,0.174246666002158,0.330284218523986,0.495274853289147,0.286296826861786
ATF1,-0.233977142529057,-0.39273378869195,-0.271507299983257,-0.191358664622094,-0.147938464777827,-0.167337044259043,-0.0128394768315338,-0.30149832997795,-0.388971610009476,-0.3684922222839,-0.192106643979377,-0.0940163560554034,-0.227415718402279,-0.230402123961736,-0.176854977715495,-0.136891172712193,-0.258014633663446,0.0204017495802244,-0.255743112652759,-0.209678743552351,-0.289677156333446,-0.194295828776537,-0.223759882112053,-0.015354278259059,0.035558174740897,-0.184119104710091,-0.0955639184468759,-0.0829010891366051,-0.378648764601257,-0.26273944575994,0.104487702710511,-0.0923969787541061,0.0517565504792904,-0.00432333328029558,-0.148081515295482,-0.168088295300233,-0.0616493586976828,-0.126422952663923,-0.198263359132613,0.000177825078308503,0.0189370137654058,-0.298019653778913,0.010312488317042,0.139351363806835,-0.191468409231303,-0.163564998160568,0.13146626903874,0.216894719147794,-0.0820522290487425,-0.107788428496072,-0.22746065385929,0.146468008758847,-0.15218513440309,0.0804164276886104,-0.132101079225836,0.13660354220706,0.205356962471572,0.419634070128372,-0.0648976742614106,0.364965286138062,0.0582580760107628,0.35862245350304,0.462403650370029,0.112735392038259,0.0224024095048023,0.226646864164066,0.407108629919581,0.272684040071221,-0.0186972118287112,0.148917111308331,0.23166157772112,0.351571771782277,0.222660952817438,0.497447505751326,-0.0415960864336971,0.117918523841568,0.301456692161353,0.0208693378041692,0.305075002513184,0.151700812421706,0.155079342257118,0.25964764970957,0.475132312684246,0.345735587880464,0.296683874066734,0.252243579555496,0.286521413106867,1,0.277731839115703,0.266032176881071,0.0762849054993933,0.197382567668418,-0.108739805578629,0.329382668560183,0.249841967381439,0.334898807579332,0.307376046584077,-0.01007759734026,0.494568892123023,0.24150787830729,0.301311629967118
RB1,-0.246517213040369,-0.358595227371717,-0.345859203254013,-0.236600349388174,-0.203319441997925,-0.147340433173649,-0.271575962213699,-0.264655306736621,-0.429986161558583,-0.368313644552232,-0.351602329183773,-0.342240277665765,-0.214827825090288,-0.355966039392225,-0.251370350107635,-0.256627751649374,-0.331139501363954,-0.199715177635347,-0.32541774708384,-0.328095469696597,-0.398933345216957,-0.195519829785402,-0.081867335387875,-0.163030498067674,-0.182098541684048,-0.196233995877329,-0.109252375391429,-0.115994696427234,-0.230335019449847,-0.233476459727987,-0.157604270774882,-0.246508933573033,-0.0908842654858818,-0.190427119377939,-0.206641112794281,-0.2025241585684,-0.114743692020223,-0.0985173833239425,-0.129235396858678,-0.129544600744731,-0.0782527685707012,-0.397019735181235,-0.14387217042936,-0.0465524066820799,-0.250647551202089,-0.0693754903920621,-0.0454028716072672,-0.0386637529099354,-0.00793461809519539,-0.265354941086812,-0.310393151792169,-0.0849078253501291,-0.0875784109902273,0.125255353013901,-0.127441740055699,0.295695349268046,-0.0229848639788542,0.132349843976771,0.165254718949286,0.177387486624408,0.348399418863286,0.265521797347049,0.208874068083324,0.0488230256739311,-0.0985067968427929,-0.0180298957224555,0.301655902941535,0.315390642564229,0.096479355850183,0.0485468913876955,0.278873301203939,0.235874356754754,0.00333765621971147,0.376111639796962,0.225346084558627,0.24155583764617,0.310083590652077,0.165425448733516,0.20149962157975,0.330812780456807,0.323011393282557,0.315651593687578,0.366881393874106,0.445835326882561,0.345064756906985,0.271887488998898,0.270697858293554,0.277731839115703,1,0.309852190206696,0.0395517155744463,0.112458014430511,0.0600077810303558,0.0574672179022237,0.319033625099265,0.323644697372602,0.382874677190122,0.149404794087756,0.570027794611261,0.322594533996864,0.307988299074726
NBN,-0.193593013714781,-0.44520532168144,-0.265528869563315,-0.193748708215723,-0.291654367901062,-0.107239582148933,-0.0946271671293417,-0.288216076629519,-0.435520855339194,-0.413907151671995,-0.397363486100679,-0.223149348611664,-0.18284549496601,-0.205544363988022,-0.374546562206931,-0.22618674547153,-0.449419299138475,-0.0965564746453288,-0.341305964034854,-0.385428130329983,-0.434920600248495,-0.391670346701741,-0.185080005617848,0.00242044191847409,-0.0758000954753963,-0.278353770640644,-0.104162035983769,-0.141665681536823,-0.380052783233256,-0.307764983299346,-0.137431259176013,-0.0534247062247989,0.127402222208522,-0.332754484902172,-0.0388883648449323,-0.311857479741183,-0.271433253920805,-0.102856444796863,-0.284982700470585,-0.153667928516727,0.0843257538362052,-0.359429031525483,0.0138993127474125,0.0384667546658104,-0.345561087002671,-0.13991765535495,-0.0303251481752609,0.107680958227179,-0.201476600169005,-0.391013791085907,-0.250397179065946,-0.0354714285405269,-0.0579691254750554,-0.101386120794457,0.0185286915148875,0.213883598672917,0.0763062532768592,0.357092164589452,0.0475527786431137,0.312885079838821,0.329218026284724,0.36047511775118,0.387580434044195,0.031330878449962,-0.0245054232428212,-0.0151855556190987,0.358599796712757,0.356256266861175,0.159396985561043,0.0857554551919574,0.298194525036595,0.322224921099097,0.15491544735284,0.458901053872256,0.209059911926627,0.165811650755284,0.169041892811766,0.332791025326585,0.353927279280846,0.317366286486261,0.289029482622577,0.319526327298662,0.46667733270377,0.487938294316365,0.306036998302326,0.204126253501228,0.367912755594628,0.266032176881071,0.309852190206696,1,0.135563486195787,0.258618004688656,-0.0516944071116725,0.18862934753074,0.40383708368669,0.354074295212944,0.425189594933672,0.0539654073237269,0.366933550688091,0.340689706120288,0.310110840873815
THRB,-0.318561162492861,-0.180740429144861,-0.129485815012522,-0.230236135559061,-0.159367041614775,-0.212218576889645,-0.307790108206556,-0.283324378479647,-0.134140535327277,-0.185275929289161,-0.232940366004204,-0.328046014397332,-0.285348167892774,-0.109848519270456,-0.135091459429789,-0.210088112358715,-0.131720572134539,-0.238863984899161,-0.223694693415666,-0.20563328235495,-0.125289271279998,-0.0492258663976327,-0.0587668636512997,-0.190906363991921,-0.269392931682717,-0.295614426147168,-0.399987120519542,-0.246946739255203,-0.251249948666333,-0.0349782492225529,-0.251147109952796,-0.140623412737518,-0.21203148966456,-0.205452904151007,-0.087313928831273,-0.0557214697465298,-0.178368957908494,-0.161464756492987,-0.267624114495724,-0.131413885054774,-0.140583648113019,-0.0735824819359575,-0.285826169954127,-0.197727212268195,-0.135873861590712,0.0550667569077401,-0.386169519720756,-0.219440610835078,-0.147767694580321,0.00754773498408717,-0.0796093222898876,-0.0707898394841176,0.0638340845185966,-0.225624154250853,-0.0791112061634628,0.0153631899472622,0.30782906639138,0.164468379439113,0.143677254070018,0.139859723608748,0.088314975537369,0.0285917513742116,0.117793332730055,0.110348561609337,0.217721376206082,-0.1002281013064,0.0604423874974148,0.136864861516949,0.262049477717789,0.226301980915929,0.0784297435332524,0.16881454241445,0.12136353247691,0.10684505425554,0.327875242703136,0.309094395698093,0.0864952147777611,0.256058852559921,0.270874320552581,0.0169517870452766,0.148393773396126,0.150342989987443,0.189604330303841,0.154650390797357,0.187256458280528,0.135692449052726,0.160604520794047,0.0762849054993933,0.0395517155744463,0.135563486195787,1,0.296596212649686,0.259398319806883,0.095518710140094,0.22468833007055,0.128376420246146,0.162964532532542,0.349852981402858,0.104340498282712,0.277480350489887,0.310257636315757
ZXDB,-0.205141834348348,-0.427784832850497,-0.21295674312049,-0.194163497514762,-0.159915408753867,-0.10738833098235,-0.1763810572964,-0.314513679700835,-0.296642177654786,-0.279316912272044,-0.422747251349166,-0.273733884619071,-0.227713090411112,-0.0320530416595281,-0.2512432923602,-0.119066626687729,-0.262033648872,-0.162770958081016,-0.267406708897724,-0.380106862944135,-0.324330096031685,-0.215124588876214,-0.114366248865522,-0.213783025044784,-0.16352822594036,-0.225165394292631,-0.230169139663335,-0.288220742892208,-0.245869517419446,-0.0714401142715616,-0.130445034345213,-0.145226370090426,-0.143350349830667,-0.104804671088598,0.00990060944955904,-0.0965353721677171,-0.145233132718538,-0.120278755496552,-0.283507479511908,-0.0903293585378742,0.0218280681651188,-0.267576744972692,-0.194265393946682,-0.161704410975607,-0.197254936129318,0.047888216535489,-0.258212175588862,-0.0670627523086696,-0.0783753614565756,-0.0732683279789609,-0.249944225797553,-0.0437820356261808,0.118887146761092,-0.295332429454795,-0.010817878315939,-0.053957096328156,0.213988107044433,0.210632371516088,0.114153563170532,0.374136389528891,0.245102021606727,0.12626301052827,0.15555782415825,-0.0480984486568664,0.0617075338433444,-0.0776082118537377,0.176242208977164,0.316107988254052,0.174953684548739,0.224564752946668,0.320560665690408,0.384917081053567,0.243479804397354,0.345571395579026,0.30843896276046,0.266020559620488,0.056306881228686,0.364736848075604,0.447316922426248,0.28919476124884,0.265066945954467,0.278021215530591,0.29722386170098,0.297206900916744,0.355051737169678,0.0872216408143955,0.404372433742951,0.197382567668418,0.112458014430511,0.258618004688656,0.296596212649686,1,0.172145296328774,0.178341906796865,0.415307049652671,0.116022272516479,0.25977832515285,0.273644556780434,0.234956599790233,0.4156235479537,0.312214284772893
